integer value	ROI intensity	reference intensity
6440.000000	39605.000000	  0.003480
6460.000000	40319.000000	  0.003646
6480.000000	39879.000000	  0.003480
6500.000000	39438.000000	  0.003480
6520.000000	39311.000000	  0.003480
6540.000000	40043.000000	  0.003480
6560.000000	42349.000000	  0.003480
6580.000000	42025.000000	  0.003646
6600.000000	43963.000000	  0.003646
6620.000000	44633.000000	  0.003480
6640.000000	47899.000000	  0.003646
6660.000000	50468.000000	  0.003646
6680.000000	54036.000000	  0.003646
6700.000000	53415.000000	  0.003480
6720.000000	55519.000000	  0.003646
6740.000000	53922.000000	  0.003646
6760.000000	57192.000000	  0.003646
6780.000000	58578.000000	  0.003314
6800.000000	59401.000000	  0.003646
6820.000000	58268.000000	  0.003480
6840.000000	59921.000000	  0.003480
6860.000000	59241.000000	  0.003480
6880.000000	58418.000000	  0.003480
6900.000000	56822.000000	  0.003646
6920.000000	52425.000000	  0.003480
6940.000000	56031.000000	  0.003480
6960.000000	53748.000000	  0.003480
6980.000000	50393.000000	  0.003480
7000.000000	49791.000000	  0.003480
7020.000000	44917.000000	  0.003646
7040.000000	43684.000000	  0.003480
7060.000000	40379.000000	  0.003480
7080.000000	40076.000000	  0.003480
7100.000000	37674.000000	  0.003314
7120.000000	34934.000000	  0.003480
7140.000000	33655.000000	  0.003480
7160.000000	33002.000000	  0.003480
7180.000000	32940.000000	  0.003480
